codigo_dpa,nombre_parroquia,nombre_canton,nombre_provincia,centroide_lon,centroide_lat,area_km2
5390,GRAL. LEONIDAS PLAZA,LIMON INDANZA,MORONA SANTIAGO,-78.53425738482768,-2.9864045592531556,287.11
5760,PALORA,PALORA,MORONA SANTIAGO,-77.97596409373377,-1.7050622509216613,120.61
5645,MENDEZ,SANTIAGO,MORONA SANTIAGO,-78.39042542121585,-2.613514160660873,287.45
6110,SUCUA,SUCUA,MORONA SANTIAGO,-78.2677946232632,-2.440604320207449,718.99
6390,HUAMBOYA,HUAMBOYA,MORONA SANTIAGO,-77.91496631379023,-1.9170693896250892,183.74
6445,SAN JUAN BOSCO,SAN JUAN BOSCO,MORONA SANTIAGO,-78.54130328427138,-3.1601086976748336,128.95
6700,TAISHA,TAISHA,MORONA SANTIAGO,-77.50311490868832,-2.4061224710199487,1326.08
6735,LOGROÑO,LOGROÑO,MORONA SANTIAGO,-78.21986694119163,-2.6058465235569126,55.12
6870,PABLO SEXTO,PABLO SEXTO,MORONA SANTIAGO,-78.27567653731771,-1.8580803265601757,1388.96
6890,SANTIAGO,TIWINTZA,MORONA SANTIAGO,-78.04049866516529,-3.0338951190873473,648.81
5825,PUYO,PASTAZA,PASTAZA,-77.98965315460472,-1.4722099546343936,91.71
5650,MERA,MERA,PASTAZA,-78.06232085584293,-1.3412420045283375,370.63
6395,SANTA CLARA,SANTA CLARA,PASTAZA,-77.85891331482212,-1.2561404813649588,243.62
6705,ARAJUNO,ARAJUNO,PASTAZA,-77.656738970583,-1.2596670475103553,638.67
5815,EL COCA,FCO. DE ORELLANA,ORELLANA,-76.9879047504088,-0.44013014170345066,148.24
5700,NUEVO ROCAFUERTE,AGUARICO,ORELLANA,-75.57063324312399,-0.948955492559039,1173.7
6200,LA JOYA DE LOS SACHAS,JOYA DE LOS SACHAS,ORELLANA,-76.84482840743163,-0.3079577565266339,191.44
6455,LORETO,LORETO,ORELLANA,-77.27981876974827,-0.6558946596809747,94.57
5655,MERCEDES MOLINA,GUALAQUIZA,MORONA SANTIAGO,-78.59907463993147,-3.4138398281948814,33.62
7485,TIPUTINI,AGUARICO,ORELLANA,-75.65598034276405,-0.7869868848419727,567.56
0205,ATAHUALPA,SANTA ELENA,SANTA ELENA,-80.77294586703664,-2.3194531916362804,77.44
0605,COLONCHE,SANTA ELENA,SANTA ELENA,-80.5656709903733,-2.0309563886072226,1146.63
0820,CHANDUY,SANTA ELENA,SANTA ELENA,-80.52004126057784,-2.362676845042963,770.97
2355,MANGLARALTO,SANTA ELENA,SANTA ELENA,-80.69304945251888,-1.7927803379320235,424.73
3915,SIMON BOLIVAR,SANTA ELENA,SANTA ELENA,-80.36310462550271,-2.1744990134930586,572.35
1300,SAN JOSE DE ANCON,SANTA ELENA,SANTA ELENA,-80.82753364186169,-2.3054987719973927,65.76
0115,ANCONCITO,SALINAS,SANTA ELENA,-80.88417606229368,-2.309118384128588,14.97
1850,JOSE LUIS TAMAYO / MUEY,SALINAS,SANTA ELENA,-80.90228222020221,-2.268363470963261,29.07
5920,SALINAS,SALINAS,SANTA ELENA,-80.93944635935466,-2.246127214832442,6.63
5130,BALLENITA,SANTA ELENA,SANTA ELENA,-80.86993245704376,-2.207651346395615,4.54
6610,LA LIBERTAD,LA LIBERTAD,SANTA ELENA,-80.89459871281542,-2.2395027097421285,25.28
6270,GRAL. A. E. GALLO,SALINAS,SANTA ELENA,-80.98609546437838,-2.201621689866383,7.73
6275,VICENTE ROCAFUERTE,SALINAS,SANTA ELENA,-80.95548885028016,-2.2256816924298466,5.33
6925,SANTA ROSA,SALINAS,SANTA ELENA,-80.9439764781319,-2.2178154705540396,1.18
6280,CARLOS ESPINOZA LARREA,SALINAS,SANTA ELENA,-80.96081175526545,-2.209775136351221,2.88
0720,CUMBARATZA,ZAMORA,ZAMORA CHINCHIPE,-78.86929244100904,-3.9765318689705484,150.22
1390,GUADALUPE,ZAMORA,ZAMORA CHINCHIPE,-78.91156213188815,-3.8705400805455064,252.87
2155,LA VICTORIA DE IMBANA,ZAMORA,ZAMORA CHINCHIPE,-79.09213554709726,-3.842635006421057,340.03
3260,SABANILLA,ZAMORA,ZAMORA CHINCHIPE,-79.06230976376077,-4.005824872750718,307.72
4010,TIMBARA,ZAMORA,ZAMORA CHINCHIPE,-78.92237557537119,-4.167879144717675,306.1
1770,SAN CARLOS DE LAS MINAS,ZAMORA,ZAMORA CHINCHIPE,-78.81133137248727,-4.062973966310077,148.96
0915,CHITO,CHINCHIPE,ZAMORA CHINCHIPE,-79.00855290409737,-4.885015026348085,308.68
1145,EL CHORRO,CHINCHIPE,ZAMORA CHINCHIPE,-79.09705115829608,-4.9142682886171025,13.74
2015,LA CHONTA,CHINCHIPE,ZAMORA CHINCHIPE,-79.0890990225217,-4.949078951063426,18.01
2955,PUCAPAMBA,CHINCHIPE,ZAMORA CHINCHIPE,-79.1250276598883,-4.951016315909291,25.09
2110,SAN ANDRES,CHINCHIPE,ZAMORA CHINCHIPE,-79.32434345249503,-4.801927350422612,311.52
1675,ZURMI,NANGARITZA,ZAMORA CHINCHIPE,-78.74877767401172,-4.2517855018802155,905.1
4570,NUEVO PARAISO,NANGARITZA,ZAMORA CHINCHIPE,-78.79640888586397,-4.4887600748945875,920.88
4655,NANKAIS,NANGARITZA,ZAMORA CHINCHIPE,-78.60560898316324,-4.097065757713545,78.87
2070,LA PAZ,YACUAMBI,ZAMORA CHINCHIPE,-78.95354506496999,-3.7512312336219065,318.28
4105,TUTUPALI,YACUAMBI,ZAMORA CHINCHIPE,-78.96023378534537,-3.480915641524695,504.82
0985,CHICANA,YANZATZA,ZAMORA CHINCHIPE,-78.7488917618776,-3.6500044993270566,265.22
2240,LOS ENCUENTROS,YANZATZA,ZAMORA CHINCHIPE,-78.55596130255614,-3.7859294176330027,475.35
0665,EL GUISMI,EL PANGUI,ZAMORA CHINCHIPE,-78.58707830569747,-3.5694747585867317,94.36
1015,PACHICUTZA,EL PANGUI,ZAMORA CHINCHIPE,-78.59364254134785,-3.68446521440637,127.76
0945,TUNDAYME,EL PANGUI,ZAMORA CHINCHIPE,-78.45127761395936,-3.609526727743167,254.84
4385,TRIUNFO DORADO,CENTINELA DEL CONDOR,ZAMORA CHINCHIPE,-78.70554357367395,-3.9120774538084198,50.54
4600,PANGUINTZA,CENTINELA DEL CONDOR,ZAMORA CHINCHIPE,-78.81649871349492,-3.8853116462563473,44.74
1240,EL PORVENIR DEL CARMEN,PALANDA,ZAMORA CHINCHIPE,-79.01490109933182,-4.484288165706661,528.86
4505,SAN FRANCISCO DEL VERGEL,PALANDA,ZAMORA CHINCHIPE,-79.021463010769,-4.7242372441056,247.03
4195,VALLADOLID,PALANDA,ZAMORA CHINCHIPE,-79.15101421393476,-4.476751153402841,582.27
2170,LA CANELA,PALANDA,ZAMORA CHINCHIPE,-78.92431884789592,-4.682095670752842,242.5
0455,BELLAVISTA,PAQUISHA,ZAMORA CHINCHIPE,-78.617318744336,-3.880009063065916,57.57
1120,NUEVO QUITO,PAQUISHA,ZAMORA CHINCHIPE,-78.60233849678825,-4.00859375803874,115.68
6885,PAQUISHA,PAQUISHA,ZAMORA CHINCHIPE,-78.58362265881264,-3.9220148917220152,165.97
6355,EL PANGUI,EL PANGUI,ZAMORA CHINCHIPE,-78.59691828915136,-3.627816196644031,154.78
6295,YANZATZA,YANZATZA,ZAMORA CHINCHIPE,-78.77119573190132,-3.7767743034965475,273.13
6215,28 DE MAYO,YACUAMBI,ZAMORA CHINCHIPE,-78.98641896782819,-3.6493402980108525,430.34
6625,ZUMBI,CENTINELA DEL CONDOR,ZAMORA CHINCHIPE,-78.74435381510999,-3.9566144066905347,164.92
5520,GUAYZIMI,NANGARITZA,ZAMORA CHINCHIPE,-78.71022844664738,-4.061461653834306,116.63
6305,ZAMORA,ZAMORA,ZAMORA CHINCHIPE,-79.02541171644535,-4.163085711712296,230.65
6840,EL LIMON,ZAMORA,ZAMORA CHINCHIPE,-79.02908984275037,-4.077122151778749,164.47
6740,PALANDA,PALANDA,ZAMORA CHINCHIPE,-79.23598819457493,-4.667421853780897,441.52
6315,ZUMBA,CHINCHIPE,ZAMORA CHINCHIPE,-79.18234960020469,-4.850710334373117,424.97
0030,ALANGASI,QUITO,PICHINCHA,-78.42974278047657,-0.29621058132625994,29.4
1220,EL PROGRESO,SAN CRISTOBAL,GALAPAGOS,-89.42954330107955,-0.8261919474736548,567.02
4415,ISLA SANTA MARIA,SAN CRISTOBAL,GALAPAGOS,-90.20632099688541,-1.1881711486843975,280.43
4165,TOMAS DE BERLANGA,ISABELA,GALAPAGOS,-91.2236890940906,-0.538146315208952,5526.37
0235,BELLA VISTA,SANTA CRUZ,GALAPAGOS,-90.52379940542002,-0.34743560465691414,1182.72
1985,SANTA ROSA,SANTA CRUZ,GALAPAGOS,-90.44820950759616,-0.48441152131503024,669.69
2540,NAYON,QUITO,PICHINCHA,-78.43293492755119,-0.1716138410007695,17.7
0080,AMAGUAÑA,QUITO,PICHINCHA,-78.4910307308032,-0.3830469119206656,56.38
0195,ATAHUALPA /HABASPAMBA,QUITO,PICHINCHA,-78.34259257713192,0.14862302880318815,70.28
0430,CALACALI,QUITO,PICHINCHA,-78.52382166809795,0.045882456296608524,189.67
0440,CALDERON,QUITO,PICHINCHA,-78.41573404449802,-0.0863064658131745,78.12
0625,CONOCOTO,QUITO,PICHINCHA,-78.48468029945826,-0.28892968887317244,44.71
0725,CUMBAYA,QUITO,PICHINCHA,-78.43608993719796,-0.2087525015333356,20.95
0855,CHAVEZPAMBA,QUITO,PICHINCHA,-78.40387250377212,0.12517772591246604,11.49
0865,CHECA,QUITO,PICHINCHA,-78.26321716565703,-0.1630650910219485,87.7
3100,QUINCHE,QUITO,PICHINCHA,-78.26526411649824,-0.11848676788751707,75.95
1400,GUALEA,QUITO,PICHINCHA,-78.76089570190967,0.11681221299521881,120.94
1440,GUANGOPOLO,QUITO,PICHINCHA,-78.43790927012722,-0.2528567802530264,10.16
1475,GUAYLLABAMBA,QUITO,PICHINCHA,-78.34341735241404,-0.05412386362746202,55.5
2055,LA MERCED,QUITO,PICHINCHA,-78.39092306729884,-0.2937349504249781,31.57
2265,LLANO CHICO,QUITO,PICHINCHA,-78.43769787316711,-0.133031609842608,7.55
2275,LLOA,QUITO,PICHINCHA,-78.6867605879627,-0.21387887525249102,541.9
2525,NANEGAL,QUITO,PICHINCHA,-78.63143435618728,0.11522791058727459,245.99
2530,NANEGALITO,QUITO,PICHINCHA,-78.71481896979576,0.04694934381025353,125.28
2560,NONO,QUITO,PICHINCHA,-78.59892354218863,-0.05164067695509061,212.68
2690,PACTO,QUITO,PICHINCHA,-78.84418356940276,0.1566787168500797,346.53
2825,PERUCHO,QUITO,PICHINCHA,-78.41870114370352,0.1140163361932443,9.83
2855,PIFO,QUITO,PICHINCHA,-78.26755346782441,-0.28103612835924063,254.33
2895,PINTAG,QUITO,PICHINCHA,-78.33674362275414,-0.4465941647964517,486.52
2925,POMASQUI,QUITO,PICHINCHA,-78.45971629305586,-0.048551040059197324,23.71
2980,PUELLARO,QUITO,PICHINCHA,-78.38485757593804,0.07635706429537638,72.69
2985,PUEMBO,QUITO,PICHINCHA,-78.3697491440693,-0.1675329995716777,31.73
3325,SAN ANTONIO,QUITO,PICHINCHA,-78.44542282151015,0.03322023090530504,111.59
3475,SAN JOSE DE MINAS,QUITO,PICHINCHA,-78.48813353374051,0.18869345024251122,294.46
3925,TABABELA,QUITO,PICHINCHA,-78.35478468921066,-0.14111181068114323,25.38
4085,TUMBACO,QUITO,PICHINCHA,-78.3949436909091,-0.21986210284646202,65.54
4290,YARUQUI,QUITO,PICHINCHA,-78.29921447936263,-0.1918374874598312,72.95
4325,ZAMBIZA,QUITO,PICHINCHA,-78.41746765655812,-0.14460808338395353,7.57
0165,ASCAZUBI,CAYAMBE,PICHINCHA,-78.26704607602797,-0.07597378361179002,34.58
0480,CANGAHUA,CAYAMBE,PICHINCHA,-78.14684337139647,-0.09073055609682058,335.63
2600,OLMEDO/PESILLO,CAYAMBE,PICHINCHA,-77.98297298523052,0.0728217385239821,399.24
2635,OTON,CAYAMBE,PICHINCHA,-78.25141062056262,-0.022339442899851177,23.3
3735,STA.ROSA DE CUSUBAMBA,CAYAMBE,PICHINCHA,-78.28088234581573,-0.033784010624132964,22.89
4620,SAN JOSE DE AYORA,CAYAMBE,PICHINCHA,-78.10244445183257,0.07588278385947275,130.8
0055,ALOAG,MEJIA,PICHINCHA,-78.6466160296652,-0.4568529401277084,212.75
0060,ALOASI,MEJIA,PICHINCHA,-78.61237182533229,-0.5339958798661294,65.65
0755,CUTUGLAGUA,MEJIA,PICHINCHA,-78.57160647020063,-0.3711697497243156,32.45
0850,CHAUPI,MEJIA,PICHINCHA,-78.68302107829906,-0.5941041156363375,142.6
0650,CORNEJO ASTORGA /TANDAPI,MEJIA,PICHINCHA,-78.78144364202238,-0.40976317448790056,493.66
3960,TAMBILLO,MEJIA,PICHINCHA,-78.55497949757209,-0.4187262534531519,50.0
4155,UYUMBICHO,MEJIA,PICHINCHA,-78.51771422861533,-0.4077599941621467,21.09
2025,LA ESPERANZA,PEDRO MONCAYO,PICHINCHA,-78.25597351834756,0.050665760380509496,37.88
2330,MALCHINGUI,PEDRO MONCAYO,PICHINCHA,-78.35325378969802,0.03511129121300648,86.05
4045,TOCACHI,PEDRO MONCAYO,PICHINCHA,-78.29938685914688,0.04785038830701954,96.35
4090,TUPIGACHI,PEDRO MONCAYO,PICHINCHA,-78.1940217150714,0.09585119828552961,43.25
0680,COTOGCHOA,RUMIÑAHUI,PICHINCHA,-78.45686131240141,-0.40928869158650655,35.99
3230,RUMIPAMBA,RUMIÑAHUI,PICHINCHA,-78.44090272301287,-0.45642444527836623,42.16
2410,MINDO,SAN MIGUEL DE LOS BANCOS,PICHINCHA,-78.74319042651716,-0.060196653100318825,268.58
5190,CAYAMBE,CAYAMBE,PICHINCHA,-78.04265847546449,-0.036646090465710324,243.8
5620,MACHACHI,MEJIA,PICHINCHA,-78.47535323094718,-0.562179358588911,392.91
6145,TABACUNDO,PEDRO MONCAYO,PICHINCHA,-78.21573534575286,0.05498971025576408,71.27
5965,SANGOLQUI,RUMIÑAHUI,PICHINCHA,-78.43204783189493,-0.36096498843363756,49.66
6350,S. MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,PICHINCHA,-78.96580551533347,-0.028657996650603222,586.88
6415,PEDRO VICENTE MALDONADO,PEDRO VICENTE MALDONADO,PICHINCHA,-79.05654989076994,0.15044674498256366,618.6
6125,PUERTO QUITO,PUERTO QUITO,PICHINCHA,-79.23952398400925,0.1560625329587169,695.71
6510,PTO. BAQUERIZO MORENO,SAN CRISTOBAL,GALAPAGOS,-89.60542961125921,-0.9050872648363463,2.94
6515,PUERTO VILLAMIL,ISABELA,GALAPAGOS,-90.9648006325991,-0.9555008223835029,1.57
6505,PUERTO AYORA,SANTA CRUZ,GALAPAGOS,-90.31730660438832,-0.738713017754426,2.36
7135,CARCELEN,QUITO,PICHINCHA,-78.4676184607086,-0.08617681222092224,9.6
7160,EL CONDADO,QUITO,PICHINCHA,-78.52501582491608,-0.10044693158371369,54.18
7145,COCHAPAMBA,QUITO,PICHINCHA,-78.52275604701924,-0.1484801144566655,23.37
5220,COTOCOLLAO,QUITO,PICHINCHA,-78.4995564159889,-0.11747137111478506,2.77
7220,PONCEANO,QUITO,PICHINCHA,-78.48387145455548,-0.10770796675873515,6.65
7150,COMITE DEL PUEBLO,QUITO,PICHINCHA,-78.46810220292042,-0.11379701682590317,5.39
7185,KENNEDY,QUITO,PICHINCHA,-78.47823517583092,-0.13952739485176868,6.68
7245,SAN ISIDRO DEL INCA,QUITO,PICHINCHA,-78.45996486932135,-0.13791158666479716,6.13
7180,JIPIJAPA,QUITO,PICHINCHA,-78.46596213849146,-0.1588243242435853,6.24
7170,IÑAQUITO,QUITO,PICHINCHA,-78.47122483171825,-0.1807746254369924,13.6
7215,MARISCAL SUCRE,QUITO,PICHINCHA,-78.48926797186698,-0.2050782954597035,2.79
7175,ITCHIMBIA,QUITO,PICHINCHA,-78.47787545764268,-0.21086440808462587,11.91
7195,LA CONCEPCION,QUITO,PICHINCHA,-78.4927717028022,-0.1414357260273024,5.21
7235,RUMIPAMBA,QUITO,PICHINCHA,-78.51065216193759,-0.1710456026150732,10.37
7130,BELISARIO QUEVEDO,QUITO,PICHINCHA,-78.52266961533212,-0.1855082574782173,13.49
7250,SAN JUAN,QUITO,PICHINCHA,-78.5384589911893,-0.19833017297236474,19.1
5535,LA LIBERTAD,QUITO,PICHINCHA,-78.52910306265039,-0.22297282949818828,2.65
7140,CENTRO HISTORICO,QUITO,PICHINCHA,-78.51416837174602,-0.22565383436601727,3.73
7225,PUENGASI,QUITO,PICHINCHA,-78.47701158336682,-0.23797587668503495,18.95
5015,CHIMBACALLE,QUITO,PICHINCHA,-78.51278120700692,-0.24297070378134966,2.42
5540,LA MAGDALENA,QUITO,PICHINCHA,-78.5253098606293,-0.24391162462261007,2.92
7205,LA FERROVIARIA,QUITO,PICHINCHA,-78.51127239679818,-0.2597678547609454,6.37
7190,LA ARGELIA,QUITO,PICHINCHA,-78.5224973685941,-0.2827200717226553,7.18
7230,QUITUMBE,QUITO,PICHINCHA,-78.53738180362272,-0.3020361781156311,13.77
7260,TURUBAMBA,QUITO,PICHINCHA,-78.53060619280846,-0.338925598622108,21.31
7165,GUAMANI,QUITO,PICHINCHA,-78.56773054453733,-0.3384169962166691,18.06
7200,LA ECUATORIANA,QUITO,PICHINCHA,-78.5893679731865,-0.31401212616954977,28.89
5260,CHILLOGALLO,QUITO,PICHINCHA,-78.5782399125619,-0.2761830485487636,15.22
7255,SOLANDA,QUITO,PICHINCHA,-78.54112087481415,-0.2741759526714715,4.46
7210,LA MENA,QUITO,PICHINCHA,-78.55670847846632,-0.2525282693308449,8.36
7240,SAN BARTOLO,QUITO,PICHINCHA,-78.5341760784635,-0.259569094930293,3.9
6600,SAN RAFAEL,RUMIÑAHUI,PICHINCHA,-78.45439976051973,-0.30645972854185205,2.49
6605,SAN PEDRO DE TABOADA,RUMIÑAHUI,PICHINCHA,-78.46322392219015,-0.3174860213011504,2.2
7535,FAJARDO,RUMIÑAHUI,PICHINCHA,-78.4683040562166,-0.33443747804827856,2.95
5495,JUAN MONTALVO,CAYAMBE,PICHINCHA,-78.15583983935447,0.022056800841176068,11.05
7155,CHILIBULO,QUITO,PICHINCHA,-78.54216193822016,-0.23279545207327593,8.56
6780,LA DOLOROSA DEL PRIORATO,IBARRA,IMBABURA,-78.08410623056608,0.40923199800587523,110.33
1125,EL CARMELO /EL PUN,TULCAN,CARCHI,-77.62602326071303,0.6698825411891328,65.83
1885,JULIO ANDRADE,TULCAN,CARCHI,-77.71469964352517,0.6929463237366076,92.61
2340,MALDONADO,TULCAN,CARCHI,-78.03586265148826,0.8299421054882401,200.62
2900,PIOTER,TULCAN,CARCHI,-77.78297085267305,0.6515802380050314,17.78
4040,TOBAR DONOSO,TULCAN,CARCHI,-78.42793175251137,1.0188688009620988,623.71
4070,TUFIÑO,TULCAN,CARCHI,-77.86900867988473,0.7655115509063204,178.93
4130,URBINA,TULCAN,CARCHI,-77.70233269266147,0.7791845604184858,39.94
1195,EL CHICAL,TULCAN,CARCHI,-78.26155343126405,0.9953550257063088,442.79
1765,SANTA MARTHA DE CUBA,TULCAN,CARCHI,-77.76214543222693,0.6458598478950055,16.57
1315,GARCIA MORENO,BOLIVAR,CARCHI,-77.96573467455309,0.5443396381314614,58.36
2205,LOS ANDES,BOLIVAR,CARCHI,-77.95688510135484,0.48110717239289763,58.49
2455,MONTEOLIVO,BOLIVAR,CARCHI,-77.84264254286299,0.39464218846849364,69.7
3680,SAN VICENTE DE PUSIR,BOLIVAR,CARCHI,-78.0224751502248,0.49344980859492144,42.46
1055,SAN RAFAEL,BOLIVAR,CARCHI,-77.90786908634614,0.42720202562005505,31.09
1150,EL GOALTAL / LAS JUNTAS,ESPEJO,CARCHI,-78.12828569723864,0.7700063361776857,255.82
2040,LA LIBERTAD,ESPEJO,CARCHI,-77.95300199931569,0.7014688175158439,151.06
3435,SAN ISIDRO,ESPEJO,CARCHI,-78.00050043427669,0.6066662759234063,46.44
2010,LA CONCEPCION,MIRA,CARCHI,-78.11178065180711,0.656987990107518,149.18
1835,JIJON Y CAAMAÑO,MIRA,CARCHI,-78.3161976383705,0.8446043480357409,281.3
1875,JUAN MONTALVO,MIRA,CARCHI,-78.09869479909344,0.5630506919352765,53.04
0690,CRISTOBAL COLON,MONTUFAR,CARCHI,-77.8094728331939,0.6172096663171127,32.61
0910,CHITAN DE NAVARRETES,MONTUFAR,CARCHI,-77.8116628344812,0.6595962780359775,39.43
1270,FERNANDEZ SALVADOR,MONTUFAR,CARCHI,-77.72587096483883,0.5712242495880521,32.07
2065,LA PAZ,MONTUFAR,CARCHI,-77.84845017767493,0.519149973751874,112.02
0250,PIARTAL,MONTUFAR,CARCHI,-77.75295381018545,0.5506315949768782,18.61
1520,MARISCAL SUCRE,SAN PEDRO DE HUACA,CARCHI,-77.70351293422551,0.5924297588414466,33.18
6520,BOLIVAR,BOLIVAR,CARCHI,-77.8919777655426,0.4919370016324396,99.61
5295,EL ANGEL,ESPEJO,CARCHI,-77.98546036147077,0.6445605105222133,88.16
5970,SAN JOSE,MONTUFAR,CARCHI,-77.79780067314084,0.5355231450908271,99.32
6665,HUACA,SAN PEDRO DE HUACA,CARCHI,-77.72714496325145,0.6367518741969038,43.29
5405,GONZALEZ SUAREZ,MONTUFAR,CARCHI,-77.85913171015916,0.630373975306462,46.52
5415,GONZALEZ SUAREZ,TULCAN,CARCHI,-77.71892125723197,0.8250738507736959,29.42
6250,27 DE SEPTIEMBRE,ESPEJO,CARCHI,-77.90747730526772,0.640967710441339,26.1
6165,TULCAN,TULCAN,CARCHI,-77.77266339425108,0.7587352385972825,106.49
0100,AMBUQUI / CHOTA,IBARRA,IMBABURA,-78.01989234575807,0.4098875720655052,125.94
0130,ANGOCHAGUA,IBARRA,IMBABURA,-78.08365700623344,0.22239650415623044,117.65
0530,CAROLINA / GUALLUPI,IBARRA,IMBABURA,-78.24239077782772,0.6736951110553349,273.21
2020,LA ESPERANZA,IBARRA,IMBABURA,-78.12779495957903,0.2668511687091827,34.97
2185,LITA,IBARRA,IMBABURA,-78.37849749907701,0.7595231926874714,238.35
3290,SALINAS,IBARRA,IMBABURA,-78.14633972518439,0.5225587365174663,76.56
3315,SAN ANTONIO,IBARRA,IMBABURA,-78.17176990888736,0.31780343645874626,29.04
1715,IMBAYA,ANTONIO ANTE,IMBABURA,-78.1571075333938,0.37930371434983406,11.56
3400,SAN FCO. DE NATABUELA,ANTONIO ANTE,IMBABURA,-78.19261084179767,0.32438069225703176,10.58
3465,SAN JOSE DE CHALTURA,ANTONIO ANTE,IMBABURA,-78.19240372611523,0.36516719055887253,17.03
3640,SAN ROQUE,ANTONIO ANTE,IMBABURA,-78.21980337665266,0.2969013418018817,18.13
0145,APUELA,COTACACHI,IMBABURA,-78.42315760677351,0.41718640782044414,202.14
1310,GARCIA MORENO / LLURIMAGUA,COTACACHI,IMBABURA,-78.83454978056172,0.30675999177454305,886.28
1710,IMANTAG,COTACACHI,IMBABURA,-78.35434755384912,0.4515893966847827,229.48
2820,PEÑAHERRERA,COTACACHI,IMBABURA,-78.58853633549677,0.35964937939025615,122.58
2915,PLAZA GUTIERREZ / CALVARIO,COTACACHI,IMBABURA,-78.42797803681027,0.3464643658931784,76.2
3115,QUIROGA,COTACACHI,IMBABURA,-78.33667076640674,0.2923035512294179,45.59
3800,6 DE JULIO CUELLAJE,COTACACHI,IMBABURA,-78.52971373374498,0.461267138043299,181.93
4185,VACAS GALINDO,COTACACHI,IMBABURA,-78.54029899103392,0.3051243615706585,54.91
1040,DR MIGUEL EGAS / PEGUCHE,OTAVALO,IMBABURA,-78.2281723938086,0.25345807387239494,10.13
1215,EUGENIO ESPEJO,OTAVALO,IMBABURA,-78.25539067905413,0.18761847500148637,27.98
1360,GONZALEZ SUAREZ,OTAVALO,IMBABURA,-78.20283503504672,0.1525593549165443,50.25
2785,PATAQUI,OTAVALO,IMBABURA,-78.35654977351791,0.18973379548332436,9.96
3490,SAN JOSE DE QUICHINCHE,OTAVALO,IMBABURA,-78.39771946710151,0.26525951419556576,165.13
3525,SAN JUAN DE ILUMAN,OTAVALO,IMBABURA,-78.22589079096454,0.2734598831009518,20.47
3590,SAN PABLO,OTAVALO,IMBABURA,-78.16918071053422,0.20658505817234393,63.29
3630,SAN RAFAEL,OTAVALO,IMBABURA,-78.23429793853771,0.17825605891521928,17.89
3810,SELVA ALEGRE,OTAVALO,IMBABURA,-78.5336058839831,0.2555232363631338,86.32
0955,CHUGA,PIMAMPIRO,IMBABURA,-77.8743978257335,0.35831017642466645,49.51
2380,MARIANO ACOSTA,PIMAMPIRO,IMBABURA,-77.9886208533736,0.24245416828191704,131.32
3415,SAN FRANCISCO DE SIGSIPAMBA,PIMAMPIRO,IMBABURA,-77.90453294727763,0.2628375843439017,166.06
0425,CAHUASQUI,URCUQUI,IMBABURA,-78.2534053162954,0.5256297783052559,126.57
2060,LA MERCED DE BUENOS AIRES,URCUQUI,IMBABURA,-78.38563196902503,0.6367117835135991,383.95
2675,PABLO ARENAS,URCUQUI,IMBABURA,-78.2154585345152,0.48756658942803394,54.27
3365,SAN BLAS,URCUQUI,IMBABURA,-78.2648821138338,0.424127948987114,73.93
4080,TUMBABIRO,URCUQUI,IMBABURA,-78.19623777732805,0.45649185779824464,37.61
5050,ATUNTAQUI,ANTONIO ANTE,IMBABURA,-78.22344270493517,0.3408476612143022,13.73
6190,URCUQUI,URCUQUI,IMBABURA,-78.17781910768403,0.4197051001362708,60.04
5025,ANDRADE MARIN/LOURDES,ANTONIO ANTE,IMBABURA,-78.20276238602128,0.30515078516866717,8.9
5165,CARANQUI,IBARRA,IMBABURA,-78.14560263665469,0.2959723433865994,29.08
5960,SAN FRANCISCO,IBARRA,IMBABURA,-78.07525523330894,0.3217297344151261,84.74
5915,SAGRARIO,IBARRA,IMBABURA,-78.12570087327809,0.35806187889673385,10.06
5440,GUAYAQUIL DE ALPACHACA,IBARRA,IMBABURA,-78.13657886475134,0.37238644802360826,9.13
5955,SAN FRANCISCO,COTACACHI,IMBABURA,-78.29703938795947,0.31455872365487636,60.46
5910,SAGRARIO,COTACACHI,IMBABURA,-78.26891249864441,0.29563073439733395,5.34
5980,SAN LUIS,OTAVALO,IMBABURA,-78.28819746100419,0.20077677771185712,49.97
5490,JORDAN,OTAVALO,IMBABURA,-78.23096386847615,0.2387389240758301,29.82
5750,PIMAMPIRO,PIMAMPIRO,IMBABURA,-77.94903319698557,0.3594344801814643,92.94
0025,AHUANO,TENA,NAPO,-77.54288748596476,-1.0147212721692225,429.34
0940,CHONTAPUNTA,TENA,NAPO,-77.26957421264599,-0.9445736117879877,963.31
2755,PANO,TENA,NAPO,-78.15882341913394,-0.9140375352476043,793.39
3000,PUERTO MISAHUALLI,TENA,NAPO,-77.65085271623516,-0.9631703470215793,335.71
3050,PUERTO NAPO,TENA,NAPO,-77.74731706186485,-1.084236144502907,223.73
1930,TALAG,TENA,NAPO,-78.17392722015629,-1.053118432258558,918.94
4580,SAN JUAN DE MUYUNA,TENA,NAPO,-77.90584805866024,-0.9267589053073954,162.38
0685,COTUNDO,ARCHIDONA,NAPO,-77.88149621242685,-0.7070459610896964,1532.25
3605,SAN PABLO DE USHPAYACU,ARCHIDONA,NAPO,-77.72249820529814,-0.902297663428638,153.24
4630,HATUN SUMAKU,ARCHIDONA,NAPO,-77.61277898441864,-0.6615668336454843,392.53
