codigo_dpa,nombre_provincia,nombre_canton,nombre_parroquia,centroide_lon,centroide_lat,area_km2,poblacion_total,poblacion_afro,pct_poblacion_afro,num_establecimientos,densidad_establecimientos_km2,establecimientos_por_10k_hab,num_infraestructura_petrolera,num_pozos,num_sitios_contaminados,tiene_petroleo,densidad_petroleo_km2
115,SANTA ELENA,SALINAS,ANCONCITO,-80.88417606229368,-2.309118384128588,14.97,15052.0,183.0,1.22,1,0.0668,0.66,0,0,0,0,0.0
1850,SANTA ELENA,SALINAS,JOSE LUIS TAMAYO / MUEY,-80.90228222020221,-2.268363470963261,29.07,36668.0,465.0,1.27,7,0.2408,1.91,157,115,42,1,5.4008
5920,SANTA ELENA,SALINAS,SALINAS,-80.93944635935466,-2.246127214832442,6.63,,,,2,0.3017,,12,12,0,1,1.81
5130,SANTA ELENA,SANTA ELENA,BALLENITA,-80.86993245704376,-2.207651346395615,4.54,,,,0,0.0,,10,8,2,1,2.2026
6610,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,-80.89459871281542,-2.2395027097421285,25.28,,,,18,0.712,,264,232,32,1,10.443
6270,SANTA ELENA,SALINAS,GRAL. A. E. GALLO,-80.98609546437838,-2.201621689866383,7.73,,,,0,0.0,,1,1,0,1,0.1294
6275,SANTA ELENA,SALINAS,VICENTE ROCAFUERTE,-80.95548885028016,-2.2256816924298466,5.33,,,,3,0.5629,,2,2,0,1,0.3752
6925,SANTA ELENA,SALINAS,SANTA ROSA,-80.9439764781319,-2.2178154705540396,1.18,,,,0,0.0,,3,1,2,1,2.5424
6280,SANTA ELENA,SALINAS,CARLOS ESPINOZA LARREA,-80.96081175526545,-2.209775136351221,2.88,,,,0,0.0,,36,26,10,1,12.5
720,ZAMORA CHINCHIPE,ZAMORA,CUMBARATZA,-78.86929244100904,-3.976531868970549,150.22,3617.0,5.0,0.14,1,0.0067,2.76,0,0,0,0,0.0
1390,ZAMORA CHINCHIPE,ZAMORA,GUADALUPE,-78.91156213188815,-3.8705400805455064,252.87,3477.0,1.0,0.03,5,0.0198,14.38,0,0,0,0,0.0
2155,ZAMORA CHINCHIPE,ZAMORA,LA VICTORIA DE IMBANA,-79.09213554709726,-3.842635006421057,340.03,,,,0,0.0,,0,0,0,0,0.0
3260,ZAMORA CHINCHIPE,ZAMORA,SABANILLA,-79.06230976376077,-4.005824872750718,307.72,621.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0
4010,ZAMORA CHINCHIPE,ZAMORA,TIMBARA,-78.92237557537119,-4.167879144717675,306.1,1705.0,0.0,0.0,1,0.0033,5.87,0,0,0,0,0.0
1770,ZAMORA CHINCHIPE,ZAMORA,SAN CARLOS DE LAS MINAS,-78.81133137248727,-4.062973966310077,148.96,1942.0,15.0,0.77,2,0.0134,10.3,0,0,0,0,0.0
915,ZAMORA CHINCHIPE,CHINCHIPE,CHITO,-79.00855290409737,-4.885015026348085,308.68,1499.0,9.0,0.6,1,0.0032,6.67,0,0,0,0,0.0
1145,ZAMORA CHINCHIPE,CHINCHIPE,EL CHORRO,-79.09705115829608,-4.9142682886171025,13.74,152.0,0.0,0.0,1,0.0728,65.79,0,0,0,0,0.0
2015,ZAMORA CHINCHIPE,CHINCHIPE,LA CHONTA,-79.0890990225217,-4.949078951063426,18.01,241.0,0.0,0.0,1,0.0555,41.49,0,0,0,0,0.0
2955,ZAMORA CHINCHIPE,CHINCHIPE,PUCAPAMBA,-79.1250276598883,-4.951016315909291,25.09,104.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0
2110,ZAMORA CHINCHIPE,CHINCHIPE,SAN ANDRES,-79.32434345249503,-4.801927350422612,311.52,357.0,0.0,0.0,1,0.0032,28.01,0,0,0,0,0.0
1675,ZAMORA CHINCHIPE,NANGARITZA,ZURMI,-78.74877767401172,-4.2517855018802155,905.1,1915.0,4.0,0.21,3,0.0033,15.67,0,0,0,0,0.0
4570,ZAMORA CHINCHIPE,NANGARITZA,NUEVO PARAISO,-78.79640888586397,-4.4887600748945875,920.88,801.0,0.0,0.0,1,0.0011,12.48,0,0,0,0,0.0
4655,ZAMORA CHINCHIPE,NANGARITZA,NANKAIS,-78.60560898316324,-4.097065757713545,78.87,555.0,1.0,0.18,0,0.0,0.0,0,0,0,0,0.0
2070,ZAMORA CHINCHIPE,YACUAMBI,LA PAZ,-78.95354506496999,-3.7512312336219065,318.28,2230.0,0.0,0.0,2,0.0063,8.97,0,0,0,0,0.0
4105,ZAMORA CHINCHIPE,YACUAMBI,TUTUPALI,-78.96023378534537,-3.480915641524695,504.82,1182.0,9.0,0.76,1,0.002,8.46,0,0,0,0,0.0
985,ZAMORA CHINCHIPE,YANZATZA,CHICANA,-78.7488917618776,-3.6500044993270566,265.22,,,,0,0.0,,0,0,0,0,0.0
2240,ZAMORA CHINCHIPE,YANZATZA,LOS ENCUENTROS,-78.55596130255614,-3.7859294176330023,475.35,,,,0,0.0,,0,0,0,0,0.0
665,ZAMORA CHINCHIPE,EL PANGUI,EL GUISMI,-78.58707830569747,-3.5694747585867317,94.36,,,,4,0.0424,,0,0,0,0,0.0
1015,ZAMORA CHINCHIPE,EL PANGUI,PACHICUTZA,-78.59364254134785,-3.68446521440637,127.76,1724.0,0.0,0.0,2,0.0157,11.6,0,0,0,0,0.0
945,ZAMORA CHINCHIPE,EL PANGUI,TUNDAYME,-78.45127761395936,-3.609526727743167,254.84,1087.0,4.0,0.37,1,0.0039,9.2,0,0,0,0,0.0
4385,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,TRIUNFO DORADO,-78.70554357367395,-3.91207745380842,50.54,986.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0
4600,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,PANGUINTZA,-78.81649871349492,-3.8853116462563473,44.74,1704.0,4.0,0.23,1,0.0224,5.87,0,0,0,0,0.0
1240,ZAMORA CHINCHIPE,PALANDA,EL PORVENIR DEL CARMEN,-79.01490109933182,-4.484288165706661,528.86,1558.0,0.0,0.0,1,0.0019,6.42,0,0,0,0,0.0
4505,ZAMORA CHINCHIPE,PALANDA,SAN FRANCISCO DEL VERGEL,-79.021463010769,-4.7242372441056,247.03,1603.0,1.0,0.06,1,0.004,6.24,0,0,0,0,0.0
4195,ZAMORA CHINCHIPE,PALANDA,VALLADOLID,-79.15101421393476,-4.476751153402841,582.27,1258.0,0.0,0.0,1,0.0017,7.95,0,0,0,0,0.0
2170,ZAMORA CHINCHIPE,PALANDA,LA CANELA,-78.92431884789592,-4.682095670752842,242.5,455.0,0.0,0.0,1,0.0041,21.98,0,0,0,0,0.0
455,ZAMORA CHINCHIPE,PAQUISHA,BELLAVISTA,-78.617318744336,-3.880009063065916,57.57,440.0,6.0,1.36,1,0.0174,22.73,0,0,0,0,0.0
1120,ZAMORA CHINCHIPE,PAQUISHA,NUEVO QUITO,-78.60233849678825,-4.00859375803874,115.68,2044.0,7.0,0.34,2,0.0173,9.78,0,0,0,0,0.0
6885,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,-78.58362265881264,-3.9220148917220152,165.97,,,,1,0.006,,0,0,0,0,0.0
6355,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,-78.59691828915136,-3.627816196644031,154.78,,,,0,0.0,,0,0,0,0,0.0
6295,ZAMORA CHINCHIPE,YANZATZA,YANZATZA,-78.77119573190132,-3.776774303496547,273.13,,,,0,0.0,,0,0,0,0,0.0
6215,ZAMORA CHINCHIPE,YACUAMBI,28 DE MAYO,-78.98641896782819,-3.649340298010853,430.34,2979.0,5.0,0.17,2,0.0046,6.71,0,0,0,0,0.0
6625,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,ZUMBI,-78.74435381510999,-3.956614406690534,164.92,5192.0,20.0,0.39,2,0.0121,3.85,0,0,0,0,0.0
5520,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,-78.71022844664738,-4.061461653834306,116.63,3158.0,2.0,0.06,3,0.0257,9.5,0,0,0,0,0.0
6305,ZAMORA CHINCHIPE,ZAMORA,ZAMORA,-79.02541171644535,-4.163085711712296,230.65,,,,9,0.039,,0,0,0,0,0.0
6840,ZAMORA CHINCHIPE,ZAMORA,EL LIMON,-79.02908984275037,-4.077122151778749,164.47,,,,0,0.0,,0,0,0,0,0.0
6740,ZAMORA CHINCHIPE,PALANDA,PALANDA,-79.23598819457493,-4.667421853780897,441.52,,,,2,0.0045,,0,0,0,0,0.0
6315,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,-79.18234960020469,-4.850710334373117,424.97,7984.0,20.0,0.25,8,0.0188,10.02,0,0,0,0,0.0
30,PICHINCHA,QUITO,ALANGASI,-78.42974278047657,-0.2962105813262599,29.4,,,,4,0.1361,,0,0,0,0,0.0
1220,GALAPAGOS,SAN CRISTOBAL,EL PROGRESO,-89.42954330107955,-0.8261919474736548,567.02,865.0,23.0,2.66,2,0.0035,23.12,0,0,0,0,0.0
4415,GALAPAGOS,SAN CRISTOBAL,ISLA SANTA MARIA,-90.2063209968854,-1.1881711486843975,280.43,145.0,2.0,1.38,1,0.0036,68.97,0,0,0,0,0.0
4165,GALAPAGOS,ISABELA,TOMAS DE BERLANGA,-91.2236890940906,-0.538146315208952,5526.37,295.0,3.0,1.02,1,0.0002,33.9,0,0,0,0,0.0
235,GALAPAGOS,SANTA CRUZ,BELLA VISTA,-90.52379940542002,-0.3474356046569141,1182.72,3933.0,67.0,1.7,0,0.0,0.0,0,0,0,0,0.0
1985,GALAPAGOS,SANTA CRUZ,SANTA ROSA,-90.44820950759616,-0.4844115213150302,669.69,563.0,3.0,0.53,1,0.0015,17.76,0,0,0,0,0.0
2540,PICHINCHA,QUITO,NAYON,-78.43293492755119,-0.1716138410007695,17.7,,,,3,0.1695,,0,0,0,0,0.0
80,PICHINCHA,QUITO,AMAGUAÑA,-78.4910307308032,-0.3830469119206656,56.38,,,,7,0.1242,,0,0,0,0,0.0
195,PICHINCHA,QUITO,ATAHUALPA /HABASPAMBA,-78.34259257713192,0.1486230288031881,70.28,,,,1,0.0142,,0,0,0,0,0.0
430,PICHINCHA,QUITO,CALACALI,-78.52382166809795,0.0458824562966085,189.67,,,,1,0.0053,,0,0,0,0,0.0
440,PICHINCHA,QUITO,CALDERON,-78.41573404449802,-0.0863064658131745,78.12,,,,15,0.192,,0,0,0,0,0.0
625,PICHINCHA,QUITO,CONOCOTO,-78.48468029945826,-0.2889296888731724,44.71,,,,8,0.1789,,0,0,0,0,0.0
725,PICHINCHA,QUITO,CUMBAYA,-78.43608993719796,-0.2087525015333356,20.95,,,,4,0.1909,,0,0,0,0,0.0
855,PICHINCHA,QUITO,CHAVEZPAMBA,-78.40387250377212,0.125177725912466,11.49,,,,2,0.1741,,0,0,0,0,0.0
865,PICHINCHA,QUITO,CHECA,-78.26321716565703,-0.1630650910219485,87.7,,,,1,0.0114,,0,0,0,0,0.0
3100,PICHINCHA,QUITO,QUINCHE,-78.26526411649824,-0.118486767887517,75.95,,,,3,0.0395,,0,0,0,0,0.0
1400,PICHINCHA,QUITO,GUALEA,-78.76089570190967,0.1168122129952188,120.94,,,,4,0.0331,,0,0,0,0,0.0
1440,PICHINCHA,QUITO,GUANGOPOLO,-78.43790927012722,-0.2528567802530264,10.16,,,,1,0.0984,,0,0,0,0,0.0
1475,PICHINCHA,QUITO,GUAYLLABAMBA,-78.34341735241404,-0.054123863627462,55.5,,,,1,0.018,,0,0,0,0,0.0
2055,PICHINCHA,QUITO,LA MERCED,-78.39092306729884,-0.2937349504249781,31.57,,,,1,0.0317,,0,0,0,0,0.0
2265,PICHINCHA,QUITO,LLANO CHICO,-78.43769787316711,-0.133031609842608,7.55,,,,1,0.1325,,0,0,0,0,0.0
2275,PICHINCHA,QUITO,LLOA,-78.6867605879627,-0.213878875252491,541.9,,,,1,0.0018,,4,0,4,1,0.0074
2525,PICHINCHA,QUITO,NANEGAL,-78.63143435618728,0.1152279105872745,245.99,,,,2,0.0081,,0,0,0,0,0.0
2530,PICHINCHA,QUITO,NANEGALITO,-78.71481896979576,0.0469493438102535,125.28,,,,3,0.0239,,0,0,0,0,0.0
2560,PICHINCHA,QUITO,NONO,-78.59892354218863,-0.0516406769550906,212.68,,,,1,0.0047,,0,0,0,0,0.0
2690,PICHINCHA,QUITO,PACTO,-78.84418356940276,0.1566787168500797,346.53,,,,4,0.0115,,0,0,0,0,0.0
2825,PICHINCHA,QUITO,PERUCHO,-78.41870114370352,0.1140163361932443,9.83,,,,1,0.1017,,0,0,0,0,0.0
2855,PICHINCHA,QUITO,PIFO,-78.26755346782441,-0.2810361283592406,254.33,,,,4,0.0157,,0,0,0,0,0.0
2895,PICHINCHA,QUITO,PINTAG,-78.33674362275414,-0.4465941647964517,486.52,,,,2,0.0041,,0,0,0,0,0.0
2925,PICHINCHA,QUITO,POMASQUI,-78.45971629305586,-0.0485510400591973,23.71,,,,3,0.1265,,0,0,0,0,0.0
2980,PICHINCHA,QUITO,PUELLARO,-78.38485757593804,0.0763570642953763,72.69,,,,2,0.0275,,0,0,0,0,0.0
2985,PICHINCHA,QUITO,PUEMBO,-78.3697491440693,-0.1675329995716777,31.73,,,,5,0.1576,,0,0,0,0,0.0
3325,PICHINCHA,QUITO,SAN ANTONIO,-78.44542282151015,0.033220230905305,111.59,,,,32,0.2868,,0,0,0,0,0.0
3475,PICHINCHA,QUITO,SAN JOSE DE MINAS,-78.48813353374051,0.1886934502425112,294.46,,,,32,0.1087,,0,0,0,0,0.0
3925,PICHINCHA,QUITO,TABABELA,-78.35478468921066,-0.1411118106811432,25.38,,,,1,0.0394,,0,0,0,0,0.0
4085,PICHINCHA,QUITO,TUMBACO,-78.3949436909091,-0.219862102846462,65.54,,,,7,0.1068,,0,0,0,0,0.0
4290,PICHINCHA,QUITO,YARUQUI,-78.29921447936263,-0.1918374874598312,72.95,,,,2,0.0274,,0,0,0,0,0.0
4325,PICHINCHA,QUITO,ZAMBIZA,-78.41746765655812,-0.1446080833839535,7.57,,,,2,0.2642,,0,0,0,0,0.0
165,PICHINCHA,CAYAMBE,ASCAZUBI,-78.26704607602797,-0.07597378361179,34.58,7851.0,66.0,0.84,0,0.0,0.0,0,0,0,0,0.0
480,PICHINCHA,CAYAMBE,CANGAHUA,-78.14684337139647,-0.0907305560968205,335.63,18037.0,29.0,0.16,6,0.0179,3.33,0,0,0,0,0.0
2600,PICHINCHA,CAYAMBE,OLMEDO/PESILLO,-77.98297298523052,0.0728217385239821,399.24,6515.0,1.0,0.02,4,0.01,6.14,0,0,0,0,0.0
2635,PICHINCHA,CAYAMBE,OTON,-78.25141062056262,-0.0223394428998511,23.3,3167.0,14.0,0.44,1,0.0429,3.16,0,0,0,0,0.0
3735,PICHINCHA,CAYAMBE,STA.ROSA DE CUSUBAMBA,-78.28088234581573,-0.0337840106241329,22.89,,,,0,0.0,,0,0,0,0,0.0
4620,PICHINCHA,CAYAMBE,SAN JOSE DE AYORA,-78.10244445183257,0.0758827838594727,130.8,14393.0,29.0,0.2,1,0.0076,0.69,0,0,0,0,0.0
55,PICHINCHA,MEJIA,ALOAG,-78.6466160296652,-0.4568529401277084,212.75,10319.0,58.0,0.56,2,0.0094,1.94,0,0,0,0,0.0
60,PICHINCHA,MEJIA,ALOASI,-78.61237182533229,-0.5339958798661294,65.65,12530.0,39.0,0.31,2,0.0305,1.6,0,0,0,0,0.0
755,PICHINCHA,MEJIA,CUTUGLAGUA,-78.57160647020063,-0.3711697497243156,32.45,,,,0,0.0,,0,0,0,0,0.0
850,PICHINCHA,MEJIA,CHAUPI,-78.68302107829906,-0.5941041156363375,142.6,1425.0,1.0,0.07,1,0.007,7.02,0,0,0,0,0.0
650,PICHINCHA,MEJIA,CORNEJO ASTORGA /TANDAPI,-78.78144364202238,-0.4097631744879005,493.66,,,,0,0.0,,0,0,0,0,0.0
3960,PICHINCHA,MEJIA,TAMBILLO,-78.55497949757209,-0.4187262534531519,50.0,9851.0,28.0,0.28,3,0.06,3.05,0,0,0,0,0.0
4155,PICHINCHA,MEJIA,UYUMBICHO,-78.51771422861533,-0.4077599941621467,21.09,6192.0,27.0,0.44,1,0.0474,1.61,0,0,0,0,0.0
2025,PICHINCHA,PEDRO MONCAYO,LA ESPERANZA,-78.25597351834756,0.0506657603805094,37.88,4701.0,2.0,0.04,1,0.0264,2.13,0,0,0,0,0.0
2330,PICHINCHA,PEDRO MONCAYO,MALCHINGUI,-78.35325378969802,0.0351112912130064,86.05,6307.0,14.0,0.22,1,0.0116,1.59,0,0,0,0,0.0
4045,PICHINCHA,PEDRO MONCAYO,TOCACHI,-78.29938685914688,0.0478503883070195,96.35,2028.0,0.0,0.0,1,0.0104,4.93,0,0,0,0,0.0
4090,PICHINCHA,PEDRO MONCAYO,TUPIGACHI,-78.1940217150714,0.0958511982855296,43.25,6290.0,1.0,0.02,1,0.0231,1.59,0,0,0,0,0.0
680,PICHINCHA,RUMIÑAHUI,COTOGCHOA,-78.45686131240141,-0.4092886915865065,35.99,4384.0,17.0,0.39,1,0.0278,2.28,0,0,0,0,0.0
3230,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,-78.44090272301287,-0.4564244452783662,42.16,657.0,1.0,0.15,2,0.0474,30.44,0,0,0,0,0.0
2410,PICHINCHA,SAN MIGUEL DE LOS BANCOS,MINDO,-78.74319042651716,-0.0601966531003188,268.58,2953.0,33.0,1.12,1,0.0037,3.39,0,0,0,0,0.0
5190,PICHINCHA,CAYAMBE,CAYAMBE,-78.04265847546449,-0.0366460904657103,243.8,,,,10,0.041,,0,0,0,0,0.0
5620,PICHINCHA,MEJIA,MACHACHI,-78.47535323094718,-0.562179358588911,392.91,32814.0,75.0,0.23,7,0.0178,2.13,0,0,0,0,0.0
6145,PICHINCHA,PEDRO MONCAYO,TABACUNDO,-78.21573534575286,0.054989710255764,71.27,21157.0,243.0,1.15,4,0.0561,1.89,0,0,0,0,0.0
5965,PICHINCHA,RUMIÑAHUI,SANGOLQUI,-78.43204783189493,-0.3609649884336375,49.66,102863.0,425.0,0.41,22,0.443,2.14,0,0,0,0,0.0
6350,PICHINCHA,SAN MIGUEL DE LOS BANCOS,S. MIGUEL DE LOS BANCOS,-78.96580551533347,-0.0286579966506032,586.88,,,,0,0.0,,0,0,0,0,0.0
6415,PICHINCHA,PEDRO VICENTE MALDONADO,PEDRO VICENTE MALDONADO,-79.05654989076994,0.1504467449825636,618.6,,,,5,0.0081,,0,0,0,0,0.0
6125,PICHINCHA,PUERTO QUITO,PUERTO QUITO,-79.23952398400925,0.1560625329587169,695.71,,,,7,0.0101,,0,0,0,0,0.0
6510,GALAPAGOS,SAN CRISTOBAL,PTO. BAQUERIZO MORENO,-89.60542961125921,-0.9050872648363464,2.94,,,,0,0.0,,0,0,0,0,0.0
6515,GALAPAGOS,ISABELA,PUERTO VILLAMIL,-90.9648006325991,-0.9555008223835028,1.57,2755.0,73.0,2.65,2,1.2739,7.26,0,0,0,0,0.0
6505,GALAPAGOS,SANTA CRUZ,PUERTO AYORA,-90.31730660438832,-0.738713017754426,2.36,12737.0,318.0,2.5,2,0.8475,1.57,0,0,0,0,0.0
7135,PICHINCHA,QUITO,CARCELEN,-78.4676184607086,-0.0861768122209222,9.6,,,,6,0.625,,0,0,0,0,0.0
7160,PICHINCHA,QUITO,EL CONDADO,-78.52501582491608,-0.1004469315837136,54.18,,,,6,0.1107,,0,0,0,0,0.0
7145,PICHINCHA,QUITO,COCHAPAMBA,-78.52275604701924,-0.1484801144566655,23.37,,,,4,0.1712,,0,0,0,0,0.0
5220,PICHINCHA,QUITO,COTOCOLLAO,-78.4995564159889,-0.117471371114785,2.77,,,,11,3.9711,,0,0,0,0,0.0
7220,PICHINCHA,QUITO,PONCEANO,-78.48387145455548,-0.1077079667587351,6.65,,,,14,2.1053,,0,0,0,0,0.0
7150,PICHINCHA,QUITO,COMITE DEL PUEBLO,-78.46810220292042,-0.1137970168259031,5.39,,,,5,0.9276,,0,0,0,0,0.0
7185,PICHINCHA,QUITO,KENNEDY,-78.47823517583092,-0.1395273948517686,6.68,,,,13,1.9461,,0,0,0,0,0.0
7245,PICHINCHA,QUITO,SAN ISIDRO DEL INCA,-78.45996486932135,-0.1379115866647971,6.13,,,,32,5.2202,,0,0,0,0,0.0
7180,PICHINCHA,QUITO,JIPIJAPA,-78.46596213849146,-0.1588243242435853,6.24,,,,8,1.2821,,0,0,0,0,0.0
7170,PICHINCHA,QUITO,IÑAQUITO,-78.47122483171825,-0.1807746254369924,13.6,,,,25,1.8382,,0,0,0,0,0.0
7215,PICHINCHA,QUITO,MARISCAL SUCRE,-78.48926797186698,-0.2050782954597035,2.79,,,,18,6.4516,,0,0,0,0,0.0
7175,PICHINCHA,QUITO,ITCHIMBIA,-78.47787545764268,-0.2108644080846258,11.91,,,,13,1.0915,,0,0,0,0,0.0
7195,PICHINCHA,QUITO,LA CONCEPCION,-78.4927717028022,-0.1414357260273024,5.21,,,,5,0.9597,,0,0,0,0,0.0
7235,PICHINCHA,QUITO,RUMIPAMBA,-78.51065216193759,-0.1710456026150732,10.37,,,,12,1.1572,,0,0,0,0,0.0
7130,PICHINCHA,QUITO,BELISARIO QUEVEDO,-78.52266961533212,-0.1855082574782173,13.49,,,,17,1.2602,,0,0,0,0,0.0
7250,PICHINCHA,QUITO,SAN JUAN,-78.5384589911893,-0.1983301729723647,19.1,,,,32,1.6754,,0,0,0,0,0.0
5535,PICHINCHA,QUITO,LA LIBERTAD,-78.52910306265039,-0.2229728294981882,2.65,,,,3,1.1321,,0,0,0,0,0.0
7140,PICHINCHA,QUITO,CENTRO HISTORICO,-78.51416837174602,-0.2256538343660172,3.73,,,,13,3.4853,,0,0,0,0,0.0
7225,PICHINCHA,QUITO,PUENGASI,-78.47701158336682,-0.2379758766850349,18.95,,,,5,0.2639,,0,0,0,0,0.0
5015,PICHINCHA,QUITO,CHIMBACALLE,-78.51278120700692,-0.2429707037813496,2.42,,,,8,3.3058,,0,0,0,0,0.0
5540,PICHINCHA,QUITO,LA MAGDALENA,-78.5253098606293,-0.24391162462261,2.92,,,,9,3.0822,,0,0,0,0,0.0
7205,PICHINCHA,QUITO,LA FERROVIARIA,-78.51127239679818,-0.2597678547609454,6.37,,,,9,1.4129,,0,0,0,0,0.0
7190,PICHINCHA,QUITO,LA ARGELIA,-78.5224973685941,-0.2827200717226553,7.18,,,,11,1.532,,0,0,0,0,0.0
7230,PICHINCHA,QUITO,QUITUMBE,-78.53738180362272,-0.3020361781156311,13.77,,,,12,0.8715,,0,0,0,0,0.0
7260,PICHINCHA,QUITO,TURUBAMBA,-78.53060619280846,-0.338925598622108,21.31,,,,9,0.4223,,16,0,16,1,0.7508
7165,PICHINCHA,QUITO,GUAMANI,-78.56773054453733,-0.3384169962166691,18.06,,,,7,0.3876,,0,0,0,0,0.0
7200,PICHINCHA,QUITO,LA ECUATORIANA,-78.5893679731865,-0.3140121261695497,28.89,,,,5,0.1731,,0,0,0,0,0.0
5260,PICHINCHA,QUITO,CHILLOGALLO,-78.5782399125619,-0.2761830485487636,15.22,,,,6,0.3942,,4,0,4,1,0.2628
7255,PICHINCHA,QUITO,SOLANDA,-78.54112087481415,-0.2741759526714715,4.46,,,,10,2.2422,,0,0,0,0,0.0
7210,PICHINCHA,QUITO,LA MENA,-78.55670847846632,-0.2525282693308449,8.36,,,,5,0.5981,,0,0,0,0,0.0
7240,PICHINCHA,QUITO,SAN BARTOLO,-78.5341760784635,-0.259569094930293,3.9,,,,32,8.2051,,0,0,0,0,0.0
6600,PICHINCHA,RUMIÑAHUI,SAN RAFAEL,-78.45439976051973,-0.306459728541852,2.49,,,,1,0.4016,,0,0,0,0,0.0
6605,PICHINCHA,RUMIÑAHUI,SAN PEDRO DE TABOADA,-78.46322392219015,-0.3174860213011504,2.2,,,,1,0.4545,,0,0,0,0,0.0
7535,PICHINCHA,RUMIÑAHUI,FAJARDO,-78.4683040562166,-0.3344374780482785,2.95,,,,0,0.0,,0,0,0,0,0.0
5495,PICHINCHA,CAYAMBE,JUAN MONTALVO,-78.15583983935447,0.022056800841176,11.05,,,,0,0.0,,0,0,0,0,0.0
7155,PICHINCHA,QUITO,CHILIBULO,-78.54216193822016,-0.2327954520732759,8.56,,,,5,0.5841,,0,0,0,0,0.0
6780,IMBABURA,IBARRA,LA DOLOROSA DEL PRIORATO,-78.08410623056608,0.4092319980058752,110.33,,,,1,0.0091,,0,0,0,0,0.0
1125,CARCHI,TULCAN,EL CARMELO /EL PUN,-77.62602326071303,0.6698825411891328,65.83,2162.0,0.0,0.0,1,0.0152,4.63,0,0,0,0,0.0
1885,CARCHI,TULCAN,JULIO ANDRADE,-77.71469964352517,0.6929463237366076,92.61,10594.0,9.0,0.08,3,0.0324,2.83,0,0,0,0,0.0
2340,CARCHI,TULCAN,MALDONADO,-78.03586265148826,0.8299421054882401,200.62,2069.0,0.0,0.0,2,0.01,9.67,0,0,0,0,0.0
2900,CARCHI,TULCAN,PIOTER,-77.78297085267305,0.6515802380050314,17.78,670.0,0.0,0.0,1,0.0562,14.93,0,0,0,0,0.0
4040,CARCHI,TULCAN,TOBAR DONOSO,-78.42793175251137,1.0188688009620988,623.71,1393.0,92.0,6.6,1,0.0016,7.18,0,0,0,0,0.0
4070,CARCHI,TULCAN,TUFIÑO,-77.86900867988473,0.7655115509063204,178.93,2692.0,11.0,0.41,1,0.0056,3.71,0,0,0,0,0.0
4130,CARCHI,TULCAN,URBINA,-77.70233269266147,0.7791845604184858,39.94,1770.0,9.0,0.51,2,0.0501,11.3,0,0,0,0,0.0
1195,CARCHI,TULCAN,EL CHICAL,-78.26155343126405,0.9953550257063088,442.79,4403.0,0.0,0.0,2,0.0045,4.54,0,0,0,0,0.0
1765,CARCHI,TULCAN,SANTA MARTHA DE CUBA,-77.76214543222693,0.6458598478950055,16.57,2404.0,0.0,0.0,1,0.0604,4.16,0,0,0,0,0.0
1315,CARCHI,BOLIVAR,GARCIA MORENO,-77.96573467455309,0.5443396381314614,58.36,1364.0,23.0,1.69,3,0.0514,21.99,0,0,0,0,0.0
2205,CARCHI,BOLIVAR,LOS ANDES,-77.95688510135484,0.4811071723928976,58.49,2536.0,618.0,24.37,3,0.0513,11.83,0,0,0,0,0.0
2455,CARCHI,BOLIVAR,MONTEOLIVO,-77.84264254286299,0.3946421884684936,69.7,,,,0,0.0,,0,0,0,0,0.0
3680,CARCHI,BOLIVAR,SAN VICENTE DE PUSIR,-78.0224751502248,0.4934498085949214,42.46,2254.0,1272.0,56.43,6,0.1413,26.62,0,0,0,0,0.0
1055,CARCHI,BOLIVAR,SAN RAFAEL,-77.90786908634614,0.427202025620055,31.09,2254.0,1272.0,56.43,6,0.193,26.62,0,0,0,0,0.0
1150,CARCHI,ESPEJO,EL GOALTAL / LAS JUNTAS,-78.12828569723864,0.7700063361776857,255.82,746.0,4.0,0.54,2,0.0078,26.81,0,0,0,0,0.0
2040,CARCHI,ESPEJO,LA LIBERTAD,-77.95300199931569,0.7014688175158439,151.06,3718.0,3.0,0.08,3,0.0199,8.07,0,0,0,0,0.0
3435,CARCHI,ESPEJO,SAN ISIDRO,-78.00050043427669,0.6066662759234063,46.44,2983.0,13.0,0.44,1,0.0215,3.35,0,0,0,0,0.0
2010,CARCHI,MIRA,LA CONCEPCION,-78.11178065180711,0.656987990107518,149.18,2680.0,1707.0,63.69,6,0.0402,22.39,0,0,0,0,0.0
1835,CARCHI,MIRA,JIJON Y CAAMAÑO,-78.3161976383705,0.8446043480357409,281.3,1961.0,291.0,14.84,4,0.0142,20.4,0,0,0,0,0.0
1875,CARCHI,MIRA,JUAN MONTALVO,-78.09869479909344,0.5630506919352765,53.04,1380.0,447.0,32.39,2,0.0377,14.49,0,0,0,0,0.0
